time,speed_north,speed_east,speed_forward,speed_right,speed_up,North,East,Forward,Right,Altitude,Heading
14:19:1626067140,-0.0028131173457950354,0.08493455499410629,0.08496808495717877,0.0014888921914400228,0.28356489539146423,-0.0006019585854782246,0.019464222967397582,0.019471240386327058,0.0002985641249106421,0.0701545375177588,90.89311121015986
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0007380007640472204,0.022712774211947284,0.022721525496786615,0.0003836485743718799,0.09055240143023724,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0008359209254032336,0.025051009789954115,0.02506100907325575,0.0004448904855774295,0.10523433424429385,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0009494360860545122,0.02776163836329726,0.027773084404283718,0.0005158859301602256,0.12225454682339176,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0010472943856514767,0.030098396744331346,0.030111089995348197,0.0005770891513523785,0.13692720422186966,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0011453394377285882,0.03243961458792466,0.032453557429143715,0.0006384091725849744,0.1516278628749248,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0012431288723484986,0.03477472854214003,0.03478991771570112,0.0006995693237622138,0.16629019481077734,90.898500229415
14:19:1626067140,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.001341317490394723,0.03711937459757575,0.03713581519109613,0.0007609791350259002,0.18101237942828874,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0014703179332591805,0.04019977623200166,0.04021786094407844,0.0008416594929621827,0.20035442103536383,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0015681517215931258,0.04253594930857485,0.04255528091828447,0.0009028473841490274,0.21502340326917846,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0016710056500340194,0.044991998313068216,0.04501264080240425,0.0009671750064230315,0.23044509422759774,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.001768038737109335,0.047309051443918726,0.04733093062590095,0.0010278621174364766,0.24499402108241242,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0018887100193592417,0.050190561048203186,0.05021397819307892,0.0011033331935689995,0.26308720673534225,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0020187002503684777,0.05329459783419299,0.053319671712535745,0.00118463259171963,0.28257765499167675,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0020880998063970597,0.054951789864483125,0.05497774824442401,0.001228036946748769,0.2929832712082643,90.898500229415
14:19:1626067141,-0.004895604215562344,0.11690213531255722,0.1169645300885509,0.0030618429801900207,0.7340360879898071,-0.0021860258037680776,0.05729016480069493,0.05731737125347849,0.0012892825079555824,0.30766607906152643,90.898500229415
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304805812207534,0.0009801382629781117,0.9362089037895203,-0.002216128283737951,0.05795376840532551,0.05798136530493623,0.001308975222541704,0.32647617497523385,90.898500229415
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304805812207534,0.0009801382629781117,0.9362089037895203,-0.002245924991581539,0.05861063131997302,0.05863861470036701,0.0013284679043326089,0.3450952034742656,90.898500229415
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304805812207534,0.0009801382629781117,0.9362089037895203,-0.0022758967325347997,0.05927135280715756,0.05929972493861697,0.001348075090877785,0.36382360467562336,90.898500229415
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.00230589240658673,0.059932601895076765,0.05996136132627199,0.0013677572469236827,0.38256696091995224,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0023358723633798324,0.060593504498931416,0.06062265102692353,0.0013874290898310817,0.40130049594203143,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.002366159521140932,0.06126117929132047,0.06129071688264323,0.0014073025077182295,0.42022599121717263,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.002396131262094193,0.06192190077850501,0.061951825360542945,0.0014269689596668677,0.4389543924185304,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0024256761365861086,0.06257321207348188,0.06260351813459795,0.0014463553161494596,0.4574160581519706,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0024556768115840295,0.06323457140633071,0.06326526483175408,0.001466040753648516,0.47616253933065167,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.002485674986108955,0.06389587561671473,0.06392695637415967,0.0014857245504209932,0.49490745804215663,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0025155617109803748,0.06455472294009557,0.06458618959054052,0.0015053352176659335,0.5135827353595275,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0025460449772663936,0.06522672090865367,0.06525858115455373,0.0015253373153948048,0.5326307727031931,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0025755273399334262,0.06587665414201016,0.06590889505984486,0.0015446826537129127,0.5510533767572312,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0026054776482610127,0.06653690315092486,0.06656953078273982,0.0015643350422908707,0.569768385382794,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.002635461534368822,0.06719789237579565,0.06723090715514222,0.0015840094634828944,0.5885043757104356,90.89336392715916
14:19:1626067141,-0.001498249126598239,0.03302862495183945,0.03304797012441082,0.0009831008649541873,0.9362089037895203,-0.0026653968398584367,0.06785781064992147,0.06789121194953386,0.0016036520077013763,0.6072100095329418,90.89336392715916
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.03313600975414551,-0.002049707885841104,0.9579225778579712,-0.0026140100540594687,0.06719497428791055,0.06722765496099174,0.0015626060881048078,0.6263926517924077,90.89336392715916
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.0025350192061062045,0.06617607408865833,0.0662076479603054,0.0014994959570051568,0.655879866345721,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002483720520330513,0.0655143741257822,0.06554522921214646,0.001458510616697642,0.675029620943441,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002432330675502959,0.06485149830546799,0.06488163332924995,0.0014174524444119548,0.6942134051356064,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002381076039738906,0.06419036654215926,0.06421978339787696,0.0013765022980804697,0.7133467159024534,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.0023296788532427455,0.06352739602191715,0.0635560927121828,0.0013354382601321107,0.7325332407330976,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002278460314016007,0.06286672986658726,0.06289470889456493,0.0012945169533087613,0.7516530766940903,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002226688090615204,0.062198921758361614,0.06222617536595714,0.0012531532777589269,0.7709796024736946,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002175775454247065,0.061542201433360866,0.061568741664908305,0.001212476373546895,0.7899852451647362,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.0021243623608022573,0.06087902572994164,0.06090484557315255,0.0011713996266627474,0.8091777080454179,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002072935195825954,0.06021566851832727,0.06024076777603462,0.0011303116372584792,0.8283754238165173,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.002021708703124892,0.05955489977140882,0.05957928125538597,0.0010893839759672354,0.8474982288025288,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.0019703414951088745,0.058892315942538964,0.05891597768111556,0.0010483438894747855,0.8666735626927178,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.001911422769125471,0.05813232534616386,0.058155161529222246,0.0010012704801193495,0.8886678716449197,90.89251698370208
14:19:1626067141,0.002566099166870117,-0.03310002386569977,-0.033135979451841914,-0.0020501977005196355,0.9579225778579712,-0.0018677618659232904,0.0575691448749458,0.05759136929155868,0.0009663873842112124,0.9049664486785005,90.89251698370208
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.043819838349559076,-0.0011008827067998483,0.9223201870918274,-0.0018315351388059516,0.05667943553703392,0.05670120360334537,0.0009440238144389273,0.9237026607463363,90.89251698370208
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0017963148041477313,0.05581444266786573,0.05583576652520668,0.0009223028690631657,0.9419183736126726,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0017243596566144,0.054047262142176145,0.0540676784805421,0.0008779269753005669,0.979133076977682,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0016887298771153976,0.053172213523366985,0.05319218048872658,0.000855953518723327,0.9975605518765676,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0016505728492948908,0.05223509701684659,0.052254582734818554,0.0008324214675649998,1.0172951020833167,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0016150455373001756,0.051362564945974576,0.051381602583289755,0.0008105112043414009,1.0356695814994978,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.001563489501470939,0.050096375859822295,0.050114763257614735,0.0007787157700019861,1.062334005739224,90.89393083286026
14:19:1626067141,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0015183013320803247,0.04898657821954,0.04900439569116908,0.0007508475010463103,1.0857050136118787,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0014797833295247982,0.04804059636364766,0.048057928035172136,0.0007270928309782685,1.10562625744857,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0014442096733061523,0.04716692610304474,0.047183809109405776,0.0007051539865283341,1.1240247057760158,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.001408547155226942,0.046291073441948605,0.04630750666239491,0.0006831603395434994,1.1424691128415745,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.001355411589196765,0.0449860919259768,0.04500185498541207,0.0006503907835909051,1.1699504591487155,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.001319505445059644,0.04410425593721268,0.04411956613805144,0.0006282468885079944,1.188520867922115,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0012839296629591664,0.04323053346607164,0.04324539497493473,0.0006063067329926317,1.2069204157409033,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.001248205069130471,0.04235315625726255,0.04236756719729373,0.0005842748028972925,1.2253969279536605,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0012125578574004488,0.041477679512040844,0.04149164085920536,0.000562290595583541,1.2438334186815538,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0011769327548414761,0.04060274575641554,0.0406162577895606,0.0005403200233502432,1.262258474699486,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0011407090039587016,0.03971310951325702,0.03972616468205813,0.0005179802550923541,1.2809931474794425,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0011053930046180556,0.038845767169873646,0.03885837692315382,0.0004962003117723219,1.2992583374561875,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0010695625418741424,0.03796578987626642,0.03797794772546554,0.00047410309061865643,1.317789604337797,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0010340832748088231,0.03709443776355581,0.03710614813805458,0.00045222245747373566,1.3361392352496395,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0009980623330527912,0.03620978240573347,0.03622103847377521,0.0004300077648577003,1.3547690165555295,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.0009588491671383044,0.03524672770387749,0.0352574892042148,0.0004058243763946253,1.3750497940611908,90.89393083286026
14:19:1626067142,0.0017833189340308309,-0.04379737377166748,-0.04381986550195485,-0.0010998013939826216,0.9223201870918274,-0.00092484908865147,0.03441170368358737,0.03442203636517528,0.00038485598257467134,1.3926343988969805,90.89393083286026
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507475044556114,0.0004466248396842846,0.6421584486961365,-0.0009190647080485233,0.03339581020122662,0.03340617628204397,0.00039492166995586163,1.4071068724798081,90.89393083286026
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507475044556114,0.0004466248396842846,0.6421584486961365,-0.0009120801027381227,0.032169124839602325,0.03217953124979136,0.0004070759278377995,1.4245822985936698,90.89393083286026
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507475044556114,0.0004466248396842846,0.6421584486961365,-0.000906954211891315,0.03126887994563532,0.03127931595290937,0.0004159957445572918,1.4374072361213095,90.89393083286026
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507476755622291,0.0004448946274249837,0.6421584486961365,-0.0009012736745293466,0.03027122414141825,0.03028169256962296,0.0004258424350114145,1.4516198947533283,90.89173151194753
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507476755622291,0.0004448946274249837,0.6421584486961365,-0.0008961460091074132,0.0293706675841241,0.029381165277814533,0.00043473077267117973,1.46444927225361,90.89173151194753
14:19:1626067142,0.00025665888097137213,-0.04507623240351677,-0.04507476755622291,0.0004448946274249837,0.6421584486961365,-0.0008855451868442395,0.027508876843843844,0.027519435040353216,0.0004531063256749318,1.4909724439968173,90.89173151194753
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.01452303798458126,0.006342015135487133,0.345134437084198,-0.0010076133704920338,0.02721704220187693,0.0272295354927236,0.000579701554633902,1.497861795748726,90.89173151194753
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.01452303798458126,0.006342015135487133,0.345134437084198,-0.0011296174028799684,0.026925360929603848,0.02693978829782553,0.0007062302532064335,1.5047475268963026,90.89173151194753
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.01452303798458126,0.006342015135487133,0.345134437084198,-0.0012545913470027766,0.026626579337641232,0.026642987863969438,0.00083583900626023,1.511800875567154,90.89173151194753
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.0014450797652574184,0.02617116894585081,0.026190598474742137,0.0010333948286356091,1.5225517664119579,90.8921003421627
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.0015668126127741273,0.025880136009101662,0.02590149612908999,0.0011596441461616317,1.5294221922775861,90.8921003421627
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.0022587801772519962,0.024225813806562968,0.02425814800993673,0.001877284738225199,1.5684758409036235,90.8921003421627
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.0023811064239224085,0.023933362200145858,0.023967636405479394,0.0020041494708976162,1.5753797573593218,90.8921003421627
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.002517967304900604,0.023606161901050804,0.023642606616675804,0.0021460880944653904,1.5831039875555817,90.8921003421627
14:19:1626067142,-0.006115224678069353,-0.01461998000741005,-0.014522997158815946,0.006342108624531904,0.345134437084198,-0.0026559479169599894,0.023276284603663377,0.023314917587669796,0.002289187992805723,1.5908914137547256,90.8921003421627
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.0029020356289813816,0.023913346646334155,0.023955732822194358,0.002525329991232557,1.5942233696696988,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.003172519191270474,0.024613563692058804,0.024660075131607416,0.0027848818738353052,1.5978856382887585,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.0035147686872475277,0.025499565521322154,0.02555129675835562,0.0031132992469610817,1.6025195967385741,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.0038824689891795335,0.026451453380798462,0.026508792576744256,0.0034661388235784876,1.6074981516850855,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.004275230921340401,0.0274682197879077,0.02753154916870325,0.003843027156622884,1.6128160338023605,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.004682209024652651,0.02852178845124609,0.028591324833965762,0.004233557109714418,1.6183263987346734,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.004954339347038917,0.029226268563755653,0.029299955325625744,0.004494689198078283,1.6220109640056108,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.005221841372980197,0.029918767127234958,0.029996533680072206,0.0047513800440783845,1.6256328634912904,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.0054920515473625316,0.030618276437262892,0.030700164084229428,0.005010669587834072,1.6292914305177533,90.89184762516341
14:19:1626067142,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.005764690049622535,0.031324072105538114,0.03141011788212967,0.005272289317819531,1.632982876396106,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.006069929255681273,0.032114263174070956,0.032204964287949465,0.005565192183732092,1.6371157263046001,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.00633662398321554,0.032804671835669375,0.03289944042805222,0.005821108358548522,1.6407266952050819,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.006605730956985901,0.03350132522400351,0.033600198085118244,0.006079339287897837,1.6443703252167126,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.006874857228726151,0.03419802857015153,0.03430100599431997,0.006337588735283415,1.6480142165172325,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.007257642110454533,0.035188966787481846,0.0352977822321189,0.006704903243579797,1.6531970122787953,90.89184762516341
14:19:1626067143,-0.01349025871604681,0.034923043102025986,0.035128788966793494,0.012945045595065664,0.18265417218208313,-0.007533895765740362,0.03590412121955833,0.03601714993010809,0.006969992019025207,1.6569374062757234,90.89184762516341
